key,className,methodName,methodSignature,exceptionType,exceptionIndexNumber,lineIndexNumber,countdown,rate,mode,covered,run times in normal,run times in injection,injection captured in the business log,successfully send the mail,exit status,process cpu time(in seconds),average memory usage(in MB),peak thread count,handledBy,distance,stackHeight,foPoint,run times in fo,successfully send the mail in fo,exit status in fo,process cpu time(in seconds) in fo,average memory usage(in MB) in fo,peak thread count in fo
CD7E85BC108CC0B0BC2C4CEE29BA5EDA,com/hs/mail/io/CountingInputStream,readAll,()V,java/io/IOException,0,42,1,1,off,yes,1,1; normal: 1,-,true,-,3628,13,27,com/hs/mail/imap/processor/fetch/BodyStructureBuilder/build - (Ljava/util/Date;J)Lcom/hs/mail/imap/processor/fetch/MimeDescriptor;,4,16,com/hs/mail/io/CountingInputStream/readAll - ()V,1(fo 1); normal: 0,true,-,1036,8,28
CD7E85BC108CC0B0BC2C4CEE29BA5EDA,com/hs/mail/io/CountingInputStream,readAll,()V,java/io/IOException,0,42,1,1,off,yes,1,1; normal: 1,-,true,-,3628,13,27,com/hs/mail/imap/processor/fetch/BodyStructureBuilder/build - (Ljava/util/Date;J)Lcom/hs/mail/imap/processor/fetch/MimeDescriptor;,4,16,com/hs/mail/imap/processor/fetch/BodyStructureBuilder/simplePartDescriptor - (Lorg/apache/james/mime4j/stream/MimeTokenStream;Lorg/apache/james/mime4j/dom/Header;)Lcom/hs/mail/imap/processor/fetch/MimeDescriptor;,1(fo 1); normal: 0,true,-,1046,8,28
CD7E85BC108CC0B0BC2C4CEE29BA5EDA,com/hs/mail/io/CountingInputStream,readAll,()V,java/io/IOException,0,42,1,1,off,yes,1,1; normal: 1,-,true,-,3628,13,27,com/hs/mail/imap/processor/fetch/BodyStructureBuilder/build - (Ljava/util/Date;J)Lcom/hs/mail/imap/processor/fetch/MimeDescriptor;,4,16,com/hs/mail/imap/processor/fetch/BodyStructureBuilder/createDescriptor - (Lorg/apache/james/mime4j/stream/MimeTokenStream;)Lcom/hs/mail/imap/processor/fetch/MimeDescriptor;,1(fo 1); normal: 0,true,-,1055,9,28
CD7E85BC108CC0B0BC2C4CEE29BA5EDA,com/hs/mail/io/CountingInputStream,readAll,()V,java/io/IOException,0,42,1,1,off,yes,1,1; normal: 1,-,true,-,3628,13,27,com/hs/mail/imap/processor/fetch/BodyStructureBuilder/build - (Ljava/util/Date;J)Lcom/hs/mail/imap/processor/fetch/MimeDescriptor;,4,16,com/hs/mail/imap/processor/fetch/BodyStructureBuilder/build - (Ljava/io/InputStream;)Lcom/hs/mail/imap/processor/fetch/MimeDescriptor;,1(fo 1); normal: 0,true,-,1065,9,28
D9A7206D1A490C05DE56F0F72FFE3A80,com/hs/mail/imap/server/codec/ImapMessageDecoder,decode,(Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,java/lang/Exception,0,86,1,1,off,yes,1,1; normal: 2,-,false,-,3634,13,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,3,23,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,1(fo 1); normal: 0,false,-,1078,9,28
D9A7206D1A490C05DE56F0F72FFE3A80,com/hs/mail/imap/server/codec/ImapMessageDecoder,decode,(Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,java/lang/Exception,0,86,1,1,off,yes,1,1; normal: 2,-,false,-,3634,13,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,3,23,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Ljava/lang/Enum;)Ljava/lang/Object;,1(fo 1); normal: 2,false,-,1089,9,28
12057FE193008658FC332290DFA183A5,com/hs/mail/imap/server/codec/ImapMessageDecoder,decode,(Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,java/lang/Exception,0,88,1,1,off,yes,1,1; normal: 2,-,false,-,3640,13,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,3,23,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,1(fo 1); normal: 2,false,-,1098,9,28
12057FE193008658FC332290DFA183A5,com/hs/mail/imap/server/codec/ImapMessageDecoder,decode,(Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,java/lang/Exception,0,88,1,1,off,yes,1,1; normal: 2,-,false,-,3640,13,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,3,23,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Ljava/lang/Enum;)Ljava/lang/Object;,1(fo 1); normal: 2,false,-,1109,9,28
B3C9FEE4B51B5348C76E45DFF5016EC6,com/hs/mail/imap/server/codec/ImapMessageDecoder,decode,(Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,java/lang/Exception,0,89,1,1,off,yes,1,1; normal: 0,-,false,-,3645,12,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,3,23,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,1(fo 1); normal: 0,false,-,1499,9,28
B3C9FEE4B51B5348C76E45DFF5016EC6,com/hs/mail/imap/server/codec/ImapMessageDecoder,decode,(Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,java/lang/Exception,0,89,1,1,off,yes,1,1; normal: 0,-,false,-,3645,12,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,3,23,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Ljava/lang/Enum;)Ljava/lang/Object;,1(fo 1); normal: 0,false,-,1514,9,28
C74844A30132885467FD791798F1F5D6,com/hs/mail/imap/server/codec/ImapMessageDecoder,decode,(Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,java/lang/Exception,0,90,1,1,off,yes,1,1; normal: 0,-,false,-,3651,12,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,3,23,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,1(fo 1); normal: 0,false,-,1529,9,28
C74844A30132885467FD791798F1F5D6,com/hs/mail/imap/server/codec/ImapMessageDecoder,decode,(Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,java/lang/Exception,0,90,1,1,off,yes,1,1; normal: 0,-,false,-,3651,12,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,3,23,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Ljava/lang/Enum;)Ljava/lang/Object;,1(fo 1); normal: 0,false,-,1542,9,28
BC4403B766FBEBDFE15D344B7A165472,com/hs/mail/imap/server/codec/ImapMessageDecoder,decode,(Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,java/lang/Exception,0,94,1,1,off,yes,1,1; normal: 0,-,false,-,3658,12,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,3,23,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,1(fo 1); normal: 0,false,-,1559,9,28
BC4403B766FBEBDFE15D344B7A165472,com/hs/mail/imap/server/codec/ImapMessageDecoder,decode,(Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,java/lang/Exception,0,94,1,1,off,yes,1,1; normal: 0,-,false,-,3658,12,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,3,23,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Ljava/lang/Enum;)Ljava/lang/Object;,1(fo 1); normal: 0,false,-,1584,9,28
A96841200BB3BADCD330EA26C0EB28BD,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,157,1,1,off,yes,1,1; normal: 0,-,false,-,3664,13,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/readLine - (Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,1(fo 1); normal: 7,true,-,1198,8,28
A96841200BB3BADCD330EA26C0EB28BD,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,157,1,1,off,yes,1,1; normal: 0,-,false,-,3664,13,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,1(fo 1); normal: 7,true,-,1210,10,28
A96841200BB3BADCD330EA26C0EB28BD,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,157,1,1,off,yes,1,1; normal: 0,-,false,-,3664,13,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Ljava/lang/Enum;)Ljava/lang/Object;,1(fo 1); normal: 7,true,-,1222,9,28
3918DEB600EF6B3517C335BC12214066,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,158,1,1,off,yes,1,1; normal: 2,-,false,-,3671,13,28,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/readLine - (Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,1(fo 1); normal: 7,true,-,1234,8,28
3918DEB600EF6B3517C335BC12214066,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,158,1,1,off,yes,1,1; normal: 2,-,false,-,3671,13,28,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,1(fo 1); normal: 7,true,-,1248,9,28
3918DEB600EF6B3517C335BC12214066,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,158,1,1,off,yes,1,1; normal: 2,-,false,-,3671,13,28,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Ljava/lang/Enum;)Ljava/lang/Object;,1(fo 1); normal: 7,true,-,1300,9,28
6F6084542D2750BD2C0CCAA86259FFB8,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,160,1,1,off,yes,1,1; normal: 10,-,false,-,3676,13,28,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/readLine - (Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,1(fo 1); normal: 187,true,-,1268,9,28
6F6084542D2750BD2C0CCAA86259FFB8,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,160,1,1,off,yes,1,1; normal: 10,-,false,-,3676,13,28,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,1(fo 1); normal: 187,true,-,1280,9,28
6F6084542D2750BD2C0CCAA86259FFB8,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,160,1,1,off,yes,1,1; normal: 10,-,false,-,3676,13,28,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Ljava/lang/Enum;)Ljava/lang/Object;,1(fo 1); normal: 187,true,-,1334,9,28
CE519CC22093C74687D4209A016F86E9,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,161,1,1,off,yes,1,1; normal: 13,-,false,-,3682,12,28,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/readLine - (Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,1(fo 1); normal: 13,false,-,1303,9,28
CE519CC22093C74687D4209A016F86E9,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,161,1,1,off,yes,1,1; normal: 13,-,false,-,3682,12,28,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,1(fo 1); normal: 13,false,-,1754,10,28
CE519CC22093C74687D4209A016F86E9,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,161,1,1,off,yes,1,1; normal: 13,-,false,-,3682,12,28,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Ljava/lang/Enum;)Ljava/lang/Object;,1(fo 1); normal: 423,true,-,1326,10,29
BBF8E305172D5F4E127D5EBB9835D783,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,162,1,1,off,yes,1,1; normal: 2,-,false,-,3688,12,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/readLine - (Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,1(fo 1); normal: 2,false,-,1336,9,29
BBF8E305172D5F4E127D5EBB9835D783,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,162,1,1,off,yes,1,1; normal: 2,-,false,-,3688,12,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,1(fo 2); normal: 0,false,-,1792,9,28
BBF8E305172D5F4E127D5EBB9835D783,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,162,1,1,off,yes,1,1; normal: 2,-,false,-,3688,12,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Ljava/lang/Enum;)Ljava/lang/Object;,1(fo 2); normal: 0,false,-,1805,9,28
538593AFA0D5ACA5E89B20B1F82D3557,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,163,1,1,off,yes,1,1; normal: 0,-,false,-,3693,12,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/readLine - (Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,1(fo 1); normal: 0,false,-,1362,9,28
538593AFA0D5ACA5E89B20B1F82D3557,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,163,1,1,off,yes,1,1; normal: 0,-,false,-,3693,12,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,1(fo 1); normal: 0,false,-,1829,9,28
538593AFA0D5ACA5E89B20B1F82D3557,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,163,1,1,off,yes,1,1; normal: 0,-,false,-,3693,12,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Ljava/lang/Enum;)Ljava/lang/Object;,1(fo 1); normal: 0,false,-,1847,9,28
FD3661CC6EAC67CC0FCC53E0884C7D2D,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,164,1,1,off,yes,1,1; normal: 0,-,false,-,3700,13,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/readLine - (Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,1(fo 1); normal: 0,false,-,1397,9,28
FD3661CC6EAC67CC0FCC53E0884C7D2D,com/hs/mail/imap/server/codec/ImapMessageDecoder,readLine,(Lorg/jboss/netty/buffer/ChannelBuffer;I)Ljava/lang/String;,org/jboss/netty/handler/codec/frame/TooLongFrameException,0,164,1,1,off,yes,1,1; normal: 0,-,false,-,3700,13,27,org/jboss/netty/handler/codec/replay/ReplayingDecoder/messageReceived - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/MessageEvent;)V,4,24,com/hs/mail/imap/server/codec/ImapMessageDecoder/decode - (Lorg/jboss/netty/channel/ChannelHandlerContext;Lorg/jboss/netty/channel/Channel;Lorg/jboss/netty/buffer/ChannelBuffer;Lcom/hs/mail/imap/server/codec/ImapMessageDecoder$State;)Ljava/lang/Object;,1(fo 1); normal: 0,false,-,1876,9,28
